age,marital,education,balance,housing,loan,duration,campaign,pdays,previous,poutcome,deposit
35,single,secondary,344,no,no,519,16,-1,0,unknown,yes
42,single,tertiary,1,no,no,223,13,-1,0,unknown,no
42,divorced,secondary,324,yes,no,203,2,-1,0,unknown,no
58,married,tertiary,2076,no,no,49,4,-1,0,unknown,no
33,single,tertiary,0,no,no,191,4,-1,0,unknown,no
31,single,secondary,36,no,no,105,2,-1,0,unknown,no
48,married,secondary,98,no,no,146,4,-1,0,unknown,no
59,married,tertiary,0,no,no,87,4,-1,0,unknown,no
31,married,tertiary,313,yes,no,114,2,-1,0,unknown,no
35,married,tertiary,25,no,no,219,2,-1,0,unknown,no
33,single,tertiary,7084,no,no,512,8,-1,0,unknown,yes
48,married,tertiary,6748,no,no,162,3,-1,0,unknown,no
56,married,tertiary,719,no,no,236,2,-1,0,unknown,no
41,married,tertiary,24,no,no,130,8,-1,0,unknown,no
36,married,secondary,30,no,no,111,2,-1,0,unknown,no
48,married,secondary,35,no,no,80,4,-1,0,unknown,no
44,married,tertiary,6485,no,no,85,19,-1,0,unknown,no
38,married,tertiary,3228,no,no,123,8,-1,0,unknown,no
44,single,tertiary,639,no,no,69,12,-1,0,unknown,no
31,single,secondary,46,no,no,313,6,-1,0,unknown,no
42,divorced,tertiary,765,no,no,78,8,-1,0,unknown,no
35,single,tertiary,362,no,no,256,4,-1,0,unknown,no
36,single,tertiary,0,no,no,134,2,-1,0,unknown,no
43,married,tertiary,46,no,no,63,8,-1,0,unknown,no
31,divorced,secondary,24,no,yes,352,2,-1,0,unknown,no
36,married,secondary,25,no,no,127,4,-1,0,unknown,no
32,married,tertiary,2204,no,no,123,4,-1,0,unknown,no
53,married,primary,49,no,no,254,8,-1,0,unknown,no
58,married,primary,-102,yes,yes,80,10,-1,0,unknown,no
32,single,secondary,1107,no,no,113,8,-1,0,unknown,no
41,married,secondary,128,yes,no,100,2,-1,0,unknown,no
59,married,primary,699,no,no,88,6,-1,0,unknown,no
32,single,tertiary,0,no,no,121,2,-1,0,unknown,no
57,married,secondary,63,no,no,91,2,-1,0,unknown,no
32,married,tertiary,0,no,no,164,2,-1,0,unknown,no
46,married,tertiary,0,no,no,121,2,-1,0,unknown,no
51,married,secondary,16,yes,yes,145,2,-1,0,unknown,no
31,married,tertiary,11,no,no,651,2,-1,0,unknown,no
30,single,secondary,0,no,no,109,2,-1,0,unknown,no
56,married,secondary,297,no,yes,220,16,-1,0,unknown,no
31,divorced,secondary,-175,no,no,9,15,-1,0,unknown,no
33,married,tertiary,1020,no,no,82,4,-1,0,unknown,no
46,divorced,secondary,0,no,no,763,5,-1,0,unknown,yes
48,divorced,tertiary,2328,no,no,129,7,-1,0,unknown,no
30,married,tertiary,569,no,no,976,12,-1,0,unknown,yes
47,married,primary,6,no,no,63,4,-1,0,unknown,no
52,married,secondary,1697,no,yes,549,4,-1,0,unknown,no
33,single,secondary,-173,no,no,342,4,-1,0,unknown,no
34,single,tertiary,127,no,no,63,6,-1,0,unknown,no
51,married,primary,3726,no,yes,119,12,-1,0,unknown,no
40,married,primary,324,yes,no,205,6,-1,0,unknown,no
38,divorced,secondary,-453,no,yes,15,9,-1,0,unknown,no
56,married,secondary,605,no,yes,157,6,-1,0,unknown,no
31,married,secondary,522,yes,yes,308,4,-1,0,unknown,no
34,single,tertiary,-552,yes,no,312,12,-1,0,unknown,no
43,married,tertiary,0,no,no,103,6,-1,0,unknown,no
43,divorced,secondary,-414,no,no,590,4,-1,0,unknown,no
57,married,secondary,104,no,no,86,5,-1,0,unknown,no
39,married,tertiary,1041,no,no,116,7,-1,0,unknown,no
45,married,primary,692,yes,yes,102,4,-1,0,unknown,no
60,married,tertiary,91,no,no,105,4,-1,0,unknown,no
46,married,unknown,312,no,no,129,4,-1,0,unknown,no
46,married,secondary,236,no,no,320,28,-1,0,unknown,no
35,married,secondary,-1459,yes,no,28,14,-1,0,unknown,no
42,married,secondary,314,no,no,11,22,-1,0,unknown,no
50,married,primary,157,no,no,50,4,-1,0,unknown,no
55,married,secondary,1232,no,no,97,7,-1,0,unknown,no
55,married,secondary,570,no,no,94,6,-1,0,unknown,no
33,divorced,secondary,385,no,no,29,28,-1,0,unknown,no
54,married,primary,946,no,no,116,9,-1,0,unknown,no
31,married,tertiary,607,no,no,200,5,-1,0,unknown,no
41,married,secondary,875,no,yes,247,6,-1,0,unknown,no
55,married,secondary,328,no,yes,335,4,-1,0,unknown,no
46,married,secondary,0,no,no,38,6,-1,0,unknown,no
52,married,secondary,470,no,no,60,8,-1,0,unknown,no
34,single,tertiary,-2,no,no,57,6,-1,0,unknown,no
56,married,primary,-1,no,no,89,23,-1,0,unknown,no
44,single,secondary,-34,no,yes,14,13,-1,0,unknown,no
46,married,secondary,979,no,no,34,15,-1,0,unknown,no
39,divorced,tertiary,81,yes,yes,49,4,-1,0,unknown,no
49,married,tertiary,2809,yes,no,152,9,-1,0,unknown,no
36,married,tertiary,0,no,no,645,9,-1,0,unknown,yes
40,single,tertiary,269,yes,no,97,4,-1,0,unknown,no
34,married,secondary,1057,no,yes,176,10,-1,0,unknown,no
60,married,primary,0,no,no,114,9,-1,0,unknown,no
45,married,secondary,34,no,no,96,7,-1,0,unknown,no
38,married,secondary,134,no,no,91,8,-1,0,unknown,no
38,married,tertiary,526,no,no,86,11,-1,0,unknown,no
32,single,secondary,356,yes,no,511,6,-1,0,unknown,no
32,married,tertiary,157,no,no,300,4,-1,0,unknown,no
43,married,secondary,-705,yes,no,125,6,-1,0,unknown,no
36,married,secondary,96,no,no,125,15,-1,0,unknown,no
58,married,secondary,413,no,no,104,5,-1,0,unknown,no
31,single,tertiary,1788,no,no,212,15,-1,0,unknown,no
58,married,unknown,911,no,no,178,4,-1,0,unknown,no
42,married,secondary,9324,no,no,67,4,-1,0,unknown,no
35,married,secondary,198,no,no,282,13,-1,0,unknown,no
30,single,tertiary,2,no,no,19,21,-1,0,unknown,no
36,married,tertiary,0,no,no,558,11,-1,0,unknown,no
42,married,secondary,105,no,no,85,4,-1,0,unknown,no
59,divorced,secondary,330,no,no,27,5,-1,0,unknown,no
30,single,secondary,194,no,yes,60,3,-1,0,unknown,no
33,married,tertiary,48,no,no,34,14,-1,0,unknown,no
47,married,primary,209,no,no,77,6,-1,0,unknown,no
38,single,tertiary,194,no,no,561,2,-1,0,unknown,no
51,married,primary,-17,no,no,134,6,-1,0,unknown,no
31,single,secondary,183,no,no,120,4,-1,0,unknown,no
46,married,primary,49,no,no,197,6,-1,0,unknown,no
37,divorced,tertiary,39,no,no,74,3,-1,0,unknown,no
34,single,secondary,391,no,no,214,8,-1,0,unknown,no
44,married,tertiary,1138,no,no,523,3,-1,0,unknown,yes
53,married,tertiary,837,no,no,160,4,-1,0,unknown,no
30,single,tertiary,890,no,no,16,18,-1,0,unknown,no
59,married,primary,213,no,no,184,3,-1,0,unknown,no
49,married,secondary,24,no,yes,168,3,-1,0,unknown,no
48,married,secondary,164,no,no,76,4,-1,0,unknown,no
47,divorced,secondary,598,no,no,120,8,-1,0,unknown,no
44,married,secondary,2541,no,no,138,3,-1,0,unknown,no
34,married,tertiary,255,no,no,78,9,-1,0,unknown,no
34,divorced,tertiary,0,yes,no,36,7,-1,0,unknown,no
41,married,secondary,417,no,no,77,3,-1,0,unknown,no
49,married,secondary,410,no,no,117,7,-1,0,unknown,no
37,married,primary,309,no,no,11,15,-1,0,unknown,no
32,divorced,tertiary,4393,no,no,88,3,-1,0,unknown,no
51,married,secondary,7,no,no,18,18,-1,0,unknown,no
41,married,tertiary,852,yes,yes,157,10,-1,0,unknown,no
55,married,secondary,120,no,no,43,3,-1,0,unknown,no
32,married,tertiary,1868,no,no,186,16,-1,0,unknown,no
42,divorced,tertiary,2517,no,no,569,17,-1,0,unknown,no
32,single,secondary,1165,no,no,19,23,-1,0,unknown,no
48,married,primary,2321,no,no,218,7,-1,0,unknown,no
58,married,tertiary,0,no,no,16,28,-1,0,unknown,no
31,married,tertiary,382,no,no,43,19,-1,0,unknown,no
39,single,tertiary,816,yes,no,37,3,-1,0,unknown,no
42,married,tertiary,6383,no,no,111,5,-1,0,unknown,no
36,divorced,secondary,54,yes,no,1642,3,-1,0,unknown,yes
44,married,secondary,682,no,no,85,3,-1,0,unknown,no
58,married,secondary,1905,no,no,202,5,-1,0,unknown,no
51,married,secondary,260,no,no,316,5,-1,0,unknown,no
30,single,tertiary,168,no,no,35,13,-1,0,unknown,no
31,single,tertiary,4979,no,yes,33,2,-1,0,unknown,no
56,married,secondary,83,no,no,26,11,-1,0,unknown,no
31,single,tertiary,347,yes,no,59,6,-1,0,unknown,no
32,married,secondary,616,yes,no,118,7,-1,0,unknown,no
57,married,secondary,1859,yes,no,72,5,-1,0,unknown,no
48,married,tertiary,2460,no,no,106,11,-1,0,unknown,no
32,single,secondary,5118,yes,no,263,12,-1,0,unknown,no
33,single,tertiary,1374,yes,yes,93,12,-1,0,unknown,no
54,married,tertiary,2437,no,no,1176,8,-1,0,unknown,no
50,married,primary,334,no,no,79,3,-1,0,unknown,no
30,single,tertiary,-218,yes,no,13,15,-1,0,unknown,no
30,married,tertiary,0,yes,no,453,4,-1,0,unknown,no
54,divorced,tertiary,124,no,no,119,11,-1,0,unknown,no
54,married,unknown,204,no,no,231,5,-1,0,unknown,no
56,divorced,tertiary,321,no,no,49,4,-1,0,unknown,no
38,married,primary,3918,no,no,101,3,-1,0,unknown,no
45,married,tertiary,424,no,no,141,8,-1,0,unknown,no
50,married,secondary,0,no,no,97,7,-1,0,unknown,no
58,married,secondary,235,no,no,88,4,-1,0,unknown,no
50,married,secondary,60,no,yes,151,8,-1,0,unknown,no
55,married,tertiary,1713,no,no,88,5,-1,0,unknown,no
32,single,secondary,109,no,no,101,3,-1,0,unknown,no
50,married,secondary,0,no,no,78,3,-1,0,unknown,no
53,divorced,secondary,28,no,no,293,9,-1,0,unknown,no
43,married,tertiary,0,no,no,25,19,-1,0,unknown,no
48,divorced,secondary,20,no,no,145,3,-1,0,unknown,no
37,single,secondary,243,no,no,167,10,-1,0,unknown,no
43,married,secondary,2220,no,no,177,3,-1,0,unknown,no
46,married,secondary,68,yes,no,267,3,-1,0,unknown,no
37,married,tertiary,5065,no,no,23,19,-1,0,unknown,no
35,married,tertiary,753,no,no,111,9,-1,0,unknown,no
36,married,secondary,84,no,no,206,3,-1,0,unknown,no
53,married,tertiary,12,no,no,345,10,-1,0,unknown,no
33,married,secondary,1940,no,no,46,10,-1,0,unknown,no
31,married,secondary,171,no,no,81,3,-1,0,unknown,no
32,single,tertiary,930,no,no,85,7,-1,0,unknown,no
31,single,tertiary,0,no,no,448,3,-1,0,unknown,no
40,single,tertiary,27,no,no,165,6,-1,0,unknown,no
50,divorced,secondary,376,no,no,142,3,-1,0,unknown,no
32,single,tertiary,725,no,no,53,4,-1,0,unknown,no
40,married,secondary,4594,no,no,296,5,-1,0,unknown,no
39,single,tertiary,5976,no,no,113,2,-1,0,unknown,no
53,divorced,tertiary,253,no,no,202,6,-1,0,unknown,no
37,married,secondary,80,no,no,155,3,-1,0,unknown,no
33,married,tertiary,148,no,no,15,20,-1,0,unknown,no
39,single,secondary,113,yes,no,23,9,-1,0,unknown,no
40,married,secondary,-1545,no,no,70,13,-1,0,unknown,no
34,married,secondary,510,no,no,33,7,-1,0,unknown,no
30,single,tertiary,4,no,no,51,3,-1,0,unknown,no
34,single,tertiary,-1,no,no,787,13,-1,0,unknown,no
56,married,secondary,4073,no,no,239,5,-1,0,unknown,no
31,single,secondary,137,no,no,27,14,-1,0,unknown,no
37,married,tertiary,298,no,no,183,5,-1,0,unknown,no
34,single,tertiary,682,no,no,472,3,-1,0,unknown,no
37,single,tertiary,206,no,no,115,5,-1,0,unknown,no
49,married,tertiary,276,no,no,62,5,-1,0,unknown,no
50,married,primary,238,no,no,968,5,-1,0,unknown,no
55,married,secondary,356,no,no,554,6,-1,0,unknown,no
52,married,secondary,190,no,no,276,3,-1,0,unknown,no
48,married,tertiary,0,no,no,203,7,-1,0,unknown,no
40,married,secondary,2,no,no,158,3,-1,0,unknown,no
37,married,secondary,430,no,no,154,4,-1,0,unknown,no
40,married,secondary,4,no,no,145,3,-1,0,unknown,no
47,married,tertiary,-315,yes,yes,112,9,-1,0,unknown,no
47,married,tertiary,1707,no,no,71,7,-1,0,unknown,no
54,married,secondary,-102,yes,no,164,7,-1,0,unknown,no
33,single,tertiary,627,no,no,61,5,-1,0,unknown,no
39,married,secondary,0,yes,no,63,3,-1,0,unknown,no
32,married,tertiary,518,no,no,462,5,-1,0,unknown,no
38,single,secondary,0,no,no,44,3,-1,0,unknown,no
45,married,secondary,534,no,no,104,6,-1,0,unknown,no
35,married,tertiary,1194,no,yes,34,10,-1,0,unknown,no
38,married,secondary,0,no,no,82,4,-1,0,unknown,no
56,married,secondary,1539,no,no,149,14,-1,0,unknown,no
30,single,secondary,7870,yes,no,82,7,-1,0,unknown,no
30,single,tertiary,849,no,no,81,4,-1,0,unknown,no
33,single,tertiary,2637,no,no,583,17,-1,0,unknown,yes
58,single,tertiary,21,no,no,315,19,-1,0,unknown,no
33,married,tertiary,1138,no,no,73,4,-1,0,unknown,no
31,single,secondary,201,no,no,100,9,-1,0,unknown,no
50,married,secondary,715,no,no,131,13,-1,0,unknown,no
47,married,secondary,65,no,no,118,8,-1,0,unknown,no
33,single,tertiary,5943,no,no,81,8,-1,0,unknown,no
48,married,secondary,844,no,no,12,21,-1,0,unknown,no
32,single,tertiary,2629,no,no,77,4,-1,0,unknown,no
33,single,tertiary,0,no,no,236,10,-1,0,unknown,no
46,married,secondary,-11,yes,no,74,6,-1,0,unknown,no
43,divorced,secondary,-278,no,no,103,8,-1,0,unknown,no
33,married,tertiary,0,yes,yes,94,6,-1,0,unknown,no
58,married,tertiary,136,no,no,211,6,-1,0,unknown,no
30,married,tertiary,549,no,no,59,8,-1,0,unknown,no
59,married,tertiary,1585,no,no,91,5,-1,0,unknown,no
30,single,secondary,0,no,no,102,10,-1,0,unknown,no
41,married,tertiary,2676,no,no,210,4,-1,0,unknown,no
32,single,tertiary,1134,no,no,85,4,-1,0,unknown,no
31,single,secondary,1510,yes,no,74,14,-1,0,unknown,no
38,married,secondary,-104,no,no,13,17,-1,0,unknown,no
31,married,tertiary,357,yes,no,104,5,-1,0,unknown,no
58,married,secondary,-146,no,yes,192,8,-1,0,unknown,no
41,single,secondary,294,yes,no,150,14,-1,0,unknown,no
32,single,secondary,17,no,no,17,15,-1,0,unknown,no
60,married,primary,1138,yes,no,116,4,-1,0,unknown,no
31,married,tertiary,13,no,no,110,5,-1,0,unknown,no
39,married,tertiary,45,no,no,148,4,-1,0,unknown,no
58,married,tertiary,0,no,no,67,19,-1,0,unknown,no
56,married,primary,-123,no,yes,146,3,-1,0,unknown,no
34,married,tertiary,630,no,no,54,8,-1,0,unknown,no
52,married,primary,-27,no,no,51,8,-1,0,unknown,no
36,married,tertiary,52,no,no,101,10,-1,0,unknown,no
44,married,secondary,-102,no,yes,65,4,-1,0,unknown,no
34,married,tertiary,0,no,no,730,11,-1,0,unknown,yes
43,single,secondary,465,no,no,78,12,-1,0,unknown,no
36,married,secondary,2473,no,no,965,4,-1,0,unknown,yes
55,married,secondary,3207,no,no,85,12,-1,0,unknown,no
32,married,tertiary,2213,no,no,73,7,-1,0,unknown,no
46,married,secondary,505,no,no,26,7,-1,0,unknown,no
42,married,secondary,29,no,no,53,11,-1,0,unknown,no
32,married,tertiary,678,no,no,13,15,-1,0,unknown,no
39,married,tertiary,-204,yes,no,144,4,-1,0,unknown,no
43,married,tertiary,228,no,no,47,18,-1,0,unknown,no
32,single,tertiary,27,no,no,146,3,-1,0,unknown,no
45,married,secondary,2873,yes,no,30,16,-1,0,unknown,no
34,married,secondary,456,yes,yes,137,8,-1,0,unknown,no
51,divorced,tertiary,0,no,no,84,7,-1,0,unknown,no
34,married,tertiary,473,no,no,94,11,-1,0,unknown,no
34,single,tertiary,1070,no,no,91,15,-1,0,unknown,no
40,single,secondary,872,yes,no,71,4,-1,0,unknown,no
44,married,tertiary,3463,yes,yes,210,3,-1,0,unknown,no
51,married,secondary,1573,no,no,72,18,-1,0,unknown,no
51,married,primary,-272,no,yes,121,5,-1,0,unknown,no
52,married,tertiary,168,no,no,165,4,-1,0,unknown,no
57,married,tertiary,75,no,no,260,5,-1,0,unknown,no
36,divorced,tertiary,0,no,no,81,4,-1,0,unknown,no
33,married,secondary,264,no,no,180,4,-1,0,unknown,no
53,married,secondary,2262,no,no,116,8,-1,0,unknown,no
57,married,tertiary,561,no,no,54,8,-1,0,unknown,no
32,single,tertiary,36,no,no,108,7,-1,0,unknown,no
57,married,unknown,3196,no,no,161,4,-1,0,unknown,no
31,married,tertiary,-6,no,no,198,6,-1,0,unknown,no
30,single,tertiary,0,no,no,262,6,-1,0,unknown,no
56,married,primary,556,yes,no,102,4,-1,0,unknown,no
37,married,secondary,58,no,no,75,20,-1,0,unknown,no
35,married,secondary,0,no,no,19,14,-1,0,unknown,no
41,married,tertiary,1559,no,no,74,7,-1,0,unknown,no
34,married,tertiary,3486,no,no,23,10,-1,0,unknown,no
44,married,tertiary,3762,no,no,125,12,-1,0,unknown,no
40,married,secondary,170,no,no,12,24,-1,0,unknown,no
31,married,tertiary,3,no,no,12,17,-1,0,unknown,no
41,married,secondary,801,no,no,65,4,-1,0,unknown,no
32,married,tertiary,2431,no,no,19,19,-1,0,unknown,no
37,married,tertiary,839,no,yes,87,11,-1,0,unknown,no
33,single,tertiary,0,no,no,56,2,-1,0,unknown,no
33,married,secondary,333,no,no,80,6,-1,0,unknown,no
52,married,tertiary,-542,no,no,80,2,-1,0,unknown,no
49,married,secondary,500,no,yes,105,2,-1,0,unknown,no
53,married,primary,42,no,no,81,4,-1,0,unknown,no
54,married,tertiary,0,no,no,282,2,-1,0,unknown,no
59,divorced,tertiary,866,no,no,46,3,-1,0,unknown,no
30,single,secondary,1052,no,no,147,2,-1,0,unknown,no
34,single,tertiary,-6,no,no,79,8,-1,0,unknown,no
42,married,secondary,-105,yes,no,60,2,-1,0,unknown,no
59,divorced,tertiary,51,no,no,129,2,-1,0,unknown,no
42,single,tertiary,1608,no,no,13,21,-1,0,unknown,no
43,single,tertiary,0,no,no,331,2,-1,0,unknown,no
40,married,tertiary,1666,yes,no,271,4,-1,0,unknown,no
43,married,tertiary,2696,yes,no,86,10,-1,0,unknown,no
60,married,unknown,0,no,no,113,2,-1,0,unknown,no
47,divorced,secondary,-105,no,no,192,2,-1,0,unknown,no
57,married,primary,75,no,no,118,2,-1,0,unknown,no
37,married,tertiary,236,no,no,95,2,-1,0,unknown,no
42,married,tertiary,-671,no,no,80,2,-1,0,unknown,no
36,married,tertiary,659,no,no,90,13,-1,0,unknown,no
55,married,primary,1233,no,no,97,2,-1,0,unknown,no
32,married,tertiary,0,no,no,74,2,-1,0,unknown,no
49,married,secondary,0,no,no,173,2,-1,0,unknown,no
32,married,secondary,156,no,yes,82,4,-1,0,unknown,no
31,single,tertiary,44,no,no,16,13,-1,0,unknown,no
37,married,secondary,1309,yes,no,77,4,-1,0,unknown,no
32,single,secondary,2421,yes,no,14,8,-1,0,unknown,no
46,married,secondary,0,no,no,63,2,-1,0,unknown,no
31,single,secondary,23,no,no,110,2,-1,0,unknown,no
33,single,tertiary,0,no,no,59,10,-1,0,unknown,no
43,divorced,secondary,0,no,no,192,2,-1,0,unknown,no
50,married,secondary,326,no,no,157,9,-1,0,unknown,no
50,married,primary,403,no,no,119,6,-1,0,unknown,no
34,married,secondary,1,no,no,535,2,-1,0,unknown,yes
32,married,tertiary,0,no,no,15,13,-1,0,unknown,no
46,married,tertiary,-3,no,no,205,2,-1,0,unknown,no
31,married,tertiary,60,no,no,302,2,-1,0,unknown,no
45,married,primary,751,no,no,151,4,-1,0,unknown,no
50,married,secondary,1545,no,no,56,8,-1,0,unknown,no
31,married,secondary,23,no,no,322,7,-1,0,unknown,no
34,single,secondary,0,no,no,54,4,-1,0,unknown,no
30,single,tertiary,20261,yes,no,81,10,-1,0,unknown,no
59,married,secondary,1887,no,no,88,8,-1,0,unknown,no
34,single,tertiary,786,no,no,122,11,-1,0,unknown,no
44,divorced,secondary,2179,no,no,180,10,-1,0,unknown,no
32,single,tertiary,632,yes,no,82,7,-1,0,unknown,no
32,single,tertiary,99,no,no,49,35,-1,0,unknown,no
55,married,secondary,185,no,no,26,4,-1,0,unknown,no
42,divorced,secondary,305,yes,no,82,4,-1,0,unknown,no
36,married,secondary,278,no,no,121,16,-1,0,unknown,no
30,single,tertiary,187,no,no,66,4,-1,0,unknown,no
53,married,tertiary,761,no,yes,85,6,-1,0,unknown,no
55,married,secondary,123,no,no,70,8,-1,0,unknown,no
50,married,secondary,-997,no,yes,70,7,-1,0,unknown,no
43,married,tertiary,80,no,no,9,32,-1,0,unknown,no
60,married,tertiary,486,no,no,139,4,-1,0,unknown,no
42,single,tertiary,759,no,yes,105,6,-1,0,unknown,no
34,single,tertiary,46,no,no,211,17,-1,0,unknown,no
38,married,secondary,140,no,no,12,21,-1,0,unknown,no
37,married,tertiary,6743,no,no,13,13,-1,0,unknown,no
41,married,secondary,1946,no,no,327,9,-1,0,unknown,no
59,married,secondary,0,no,no,23,15,-1,0,unknown,no
46,married,tertiary,1906,no,no,44,6,-1,0,unknown,no
34,married,secondary,0,no,no,183,10,-1,0,unknown,no
40,married,secondary,1232,no,no,175,11,-1,0,unknown,no
37,married,secondary,859,no,no,246,15,-1,0,unknown,no
44,divorced,tertiary,0,no,no,70,10,-1,0,unknown,no
30,single,tertiary,0,no,no,20,19,-1,0,unknown,no
32,single,tertiary,0,no,no,23,12,-1,0,unknown,no
50,married,secondary,6288,no,no,20,14,-1,0,unknown,no
42,married,secondary,1013,no,yes,117,8,-1,0,unknown,no
42,divorced,secondary,37,no,no,28,16,-1,0,unknown,no
59,married,secondary,0,no,no,359,7,-1,0,unknown,no
44,married,tertiary,217,yes,no,203,4,-1,0,unknown,no
47,married,unknown,0,no,no,21,22,-1,0,unknown,no
52,married,tertiary,0,no,no,84,15,-1,0,unknown,no
55,married,secondary,0,no,no,16,28,-1,0,unknown,no
44,married,secondary,65,no,no,53,11,-1,0,unknown,no
59,married,secondary,82,no,no,308,6,-1,0,unknown,no
46,single,tertiary,568,no,no,51,4,-1,0,unknown,no
44,married,tertiary,134,no,no,86,4,-1,0,unknown,no
53,married,primary,5603,no,no,2372,6,-1,0,unknown,yes
39,married,tertiary,0,no,no,93,25,-1,0,unknown,no
35,divorced,secondary,89,no,no,203,28,-1,0,unknown,no
48,married,tertiary,197,no,no,256,8,-1,0,unknown,no
36,married,tertiary,837,no,no,68,6,-1,0,unknown,no
33,married,tertiary,6174,no,no,19,14,-1,0,unknown,no
51,married,unknown,7175,no,no,98,14,-1,0,unknown,no
32,single,tertiary,890,yes,yes,27,10,-1,0,unknown,no
37,married,secondary,163,no,yes,9,24,-1,0,unknown,no
42,married,secondary,3,no,no,11,26,-1,0,unknown,no
43,married,tertiary,241,no,no,79,10,-1,0,unknown,no
42,married,secondary,59,no,no,144,13,-1,0,unknown,no
39,married,tertiary,315,no,no,53,4,-1,0,unknown,no
32,divorced,secondary,-262,yes,no,85,24,-1,0,unknown,no
52,married,tertiary,163,no,no,638,6,-1,0,unknown,no
31,married,tertiary,81,no,no,532,2,-1,0,unknown,no
47,divorced,secondary,225,no,no,1126,4,-1,0,unknown,yes
32,married,tertiary,864,yes,no,17,19,-1,0,unknown,no
40,married,primary,0,no,no,16,20,-1,0,unknown,no
48,married,secondary,1548,no,no,143,5,-1,0,unknown,no
54,divorced,tertiary,0,no,no,276,6,-1,0,unknown,no
43,divorced,tertiary,3327,no,no,146,19,-1,0,unknown,no
48,married,tertiary,0,no,no,16,16,-1,0,unknown,no
55,married,secondary,879,no,no,183,8,-1,0,unknown,no
37,married,secondary,729,no,no,156,8,-1,0,unknown,no
36,married,secondary,-158,yes,no,1037,7,-1,0,unknown,no
58,married,primary,7881,no,no,507,8,-1,0,unknown,no
31,single,secondary,0,no,no,18,15,-1,0,unknown,no
31,single,tertiary,35,no,no,27,16,-1,0,unknown,no
56,married,secondary,1333,no,no,17,14,-1,0,unknown,no
